id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,ward_name,name_en
77997929,2021-05-09,2021-05-09 07:13:54 UTC,3670476,Amar Krishna,research,3,0,12.97851148,77.55354222,6,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Dr. Raj Kumar Agrahara Dasarahalli
78227834,2021-05-10,2021-05-10 14:24:39 UTC,3833295,Anuraag Jonnalagadda,research,2,0,12.9139991289,77.6475725323,212,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,HSR Layout
78560452,2021-05-13,2021-05-13 04:11:00 UTC,622853,Dhruthi Somesh,research,3,0,12.9370604,77.5857386,209,,Bangalore,White Combed-Sweat bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Vishveshwara Puram
78675126,2021-05-14,2021-05-14 06:37:01 UTC,2169108,Bhuvan Raj K,research,4,0,12.8987513495,77.5408068672,5,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Subrahmanyapura
79112838,2021-05-17,2021-05-17 04:16:07 UTC,1104322,Karan Verma,research,2,1,12.9926592296,77.728549093,32,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Hudi
79751688,2021-05-22,2021-05-22 05:32:29 UTC,748483,Prashanth,research,3,0,12.9247174764,77.5879674777,109,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Shakambari Nagar
79903596,2021-05-23,2021-05-23 07:20:41 UTC,3314728,Sanjay,research,2,0,12.9054241111,77.5665130556,,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Yelchenahalli
79949413,2021-05-21,2021-05-21 05:44:47 UTC,3833295,Anuraag Jonnalagadda,research,3,0,12.9139991289,77.6475725323,212,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,HSR Layout
80126523,2021-05-24,2021-05-24 16:51:10 UTC,4468478,,research,5,0,12.92695295,77.5436,1102,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Hosakerehalli
80586440,2021-05-28,2021-05-28 02:43:36 UTC,3030795,Anitha Anand,research,2,0,13.0666980556,77.5571441389,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Vidyaranyapura
80710747,2021-05-29,2021-05-29 10:09:26 UTC,3248328,,research,2,0,13.065169,77.647673,,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Horamavu
80829351,2021-05-30,2021-05-30 03:06:46 UTC,4495892,Akanksha Tiwari,research,3,0,12.8991784974,77.6669907197,2447,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Bellanduru
82302198,2021-06-08,2021-06-08 11:39:00 UTC,4459882,Praveen T,research,3,0,12.9690232,77.6898133,205,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Dodda Nekkundi
82407426,2021-06-09,2021-06-09 12:04:00 UTC,4459882,Praveen T,research,2,0,12.9896273492,77.6812334463,31,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,A. Narayanapura
82645633,2021-06-12,2021-06-12 05:47:59 UTC,2468551,Chandu Bandi,research,2,0,12.9067964444,77.6772136241,13,,Bangalore,Iridescent Nomia,Nomia iridescens,Iridescent Nomia,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia iridescens,,,,,,Bellanduru
83124738,2021-06-15,2021-06-15 11:12:44 UTC,3223071,Deepti Bhat,research,5,0,12.8977776131,77.4681447446,214,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Bande Mutt
83293057,2021-06-07,2021-06-07 10:20:00 UTC,2499841,kiranotsarg,research,2,0,13.0189666667,77.5626055556,165,,Bangalore,Sceliphron coromandelicum,Sceliphron coromandelicum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron coromandelicum,,,,,,Aramane Nagara
83618492,2021-06-19,2021-06-19 08:50:00 UTC,258303,Subbu Ramanathan,research,4,0,12.878924,77.5300912,208,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
83753544,2021-06-20,,2468551,Chandu Bandi,research,2,0,12.9067742217,77.6772032306,13,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Bellanduru
83754928,2021-06-20,2021-06-20 06:00:00 UTC,2468551,Chandu Bandi,research,2,0,12.9067886011,77.6772005484,12,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Bellanduru
83857884,2021-06-20,2021-06-20 09:56:41 UTC,2025878,Ashwin Viswanathan,research,4,0,13.0673619722,77.572231,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Byatarayanapura
84025519,2021-06-22,2021-06-22 11:10:45 UTC,621702,Chaithra,research,4,0,13.0855549722,77.5922549722,,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Yelahanka Satellite Town
84150702,2021-06-23,2021-06-23 06:52:00 UTC,4459882,Praveen T,research,2,0,12.9690232,77.6898133,205,,Bangalore,扁頭泥蜂,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Dodda Nekkundi
84665381,2021-06-26,2021-06-26 07:10:10 UTC,2025878,Ashwin Viswanathan,research,1,0,13.06741,77.572265,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Byatarayanapura
84797213,2021-06-28,2021-06-28 01:42:39 UTC,4043838,,research,3,0,12.9845809937,77.7213516235,65,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Hudi
84818375,2021-06-28,2021-06-28 03:56:24 UTC,258303,Subbu Ramanathan,research,4,0,12.8788239441,77.5296800584,355,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
84838454,2021-06-28,2021-06-28 06:38:00 UTC,4459882,Praveen T,research,1,0,12.9690232,77.6898133,205,,Bangalore,Oriental Mud-dauber Wasp,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,,,Dodda Nekkundi
84984147,2021-06-29,2021-06-29 09:34:00 UTC,4459882,Praveen T,research,2,0,12.9183126,77.680097,384,,Bangalore,Yellow-headed Carpenter,Xylocopa ruficornis,Yellow-headed Carpenter,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa ruficornis,,,,,,Varthuru
85422581,2021-07-03,2021-07-03 03:01:08 UTC,4613150,Executive Destinator,research,3,0,12.9690399722,77.7405609722,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,White Field
85616859,2021-07-04,2021-07-04 11:42:00 UTC,258303,Subbu Ramanathan,research,3,0,12.878924,77.5300912,249,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
85731302,2021-07-05,2021-07-05 04:35:55 UTC,2468551,Chandu Bandi,research,4,0,12.9067272222,77.6766908056,,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Bellanduru
85731947,2021-07-05,2021-07-05 04:26:27 UTC,2468551,Chandu Bandi,research,3,0,12.9067689928,77.6768867299,7,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Bellanduru
85735955,2021-07-05,2021-07-05 04:51:44 UTC,258303,Subbu Ramanathan,research,3,0,12.8789282066,77.5300911069,1601005,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Hemmigepura
86270742,2021-07-09,2021-07-09 08:48:50 UTC,3995420,Vijay Ramesh,research,2,0,12.914859581,77.5206393376,2882,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Rajarajeshwari Nagar
86681365,2021-07-12,2021-07-12 05:16:36 UTC,2468551,Chandu Bandi,research,3,0,12.9071271389,77.6782406111,,,Bangalore,White Combed-Sweat bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Bellanduru
86726882,2021-07-12,2021-07-12 04:35:03 UTC,2468551,Chandu Bandi,research,2,0,12.9066046944,77.6775980833,,,Bangalore,White Combed-Sweat bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Bellanduru
87158626,2021-07-15,2021-07-15 15:28:00 UTC,3542121,Krishna Murthy,research,1,0,13.0057339,77.655089,201,,Bangalore,Oriental Mud-dauber Wasp,Chalybion bengalense,Oriental Mud-dauber Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Chalybion,,Chalybion bengalense,,,,,,Benniganahalli
87242116,2021-03-07,2021-03-07 20:59:38 UTC,3997652,Lochana R,research,3,0,12.912108281,77.5462473929,1314,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Uttarahalli
87242750,2021-02-23,2021-02-23 15:31:26 UTC,3997652,Lochana R,research,3,0,12.912108281,77.5462473929,1314,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Uttarahalli
87251530,2021-07-15,2021-07-15 16:50:41 UTC,4710694,zarrin aruba,research,4,0,13.0724448889,77.6375848333,,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Jakkuru
87251847,2021-07-15,2021-07-15 11:10:07 UTC,4710694,zarrin aruba,research,3,0,13.07245675,77.63761275,,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Jakkuru
87367767,2021-07-17,2021-07-17 04:54:03 UTC,2468551,Chandu Bandi,research,2,0,12.9067359854,77.6771707088,12,,Bangalore,Westwood's Pronged-Nomia,Nomia westwoodi,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia westwoodi,,,,,,Bellanduru
87382023,2021-07-17,2021-07-17 08:57:00 UTC,258303,Subbu Ramanathan,research,2,0,12.8788821642,77.5298551656,208,,Bangalore,Woolly Wall Bee,Megachile lanata,Woolly Wall Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Megachilidae,Megachilinae,,Megachilini,,Megachile,,Megachile lanata,,,,,,Hemmigepura
87547360,2021-07-18,2021-07-18 09:34:00 UTC,258303,Subbu Ramanathan,research,5,0,12.878882164,77.5298229791,208,,Bangalore,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
87966505,2021-07-21,2021-07-21 07:24:00 UTC,258303,Subbu Ramanathan,research,3,0,12.8785265591,77.529983912,253,,Bangalore,扁頭泥蜂,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Hemmigepura
87987434,2021-07-21,2021-07-21 10:23:00 UTC,4459882,Praveen T,research,2,0,12.9690232,77.6898133,205,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Dodda Nekkundi
88245806,2021-07-23,2021-07-23 12:17:20 UTC,2801703,Vaidya R,research,1,0,12.9669873727,77.4973299354,930,,Bangalore,Ammophila clavus,Ammophila clavus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Ammophilinae,,Ammophilini,,Ammophila,,Ammophila clavus,,,,,,Malathalli
88276297,2021-07-23,2021-07-23 16:49:38 UTC,4710694,zarrin aruba,research,3,0,13.0725374155,77.6376453415,23,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Jakkuru
88530726,2021-07-25,2021-07-25 05:36:00 UTC,258303,Subbu Ramanathan,research,4,0,12.8632394,77.5389985,210,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Hemmigepura
88666341,2021-07-24,2021-07-24 06:32:07 UTC,3313880,Vikas D Prasad,research,4,0,12.9324739997,77.5323747997,,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Rajarajeshwari Nagar
88818233,2021-07-27,2021-07-27 10:25:00 UTC,3963465,Aadya Thammaiah,research,2,0,13.0604558,77.657084,208,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Horamavu
88818249,2021-07-27,2021-07-27 12:57:00 UTC,3963465,Aadya Thammaiah,research,3,0,13.0604558,77.657084,266,,Bangalore,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis dorsata,,,,,,Horamavu
88917087,2021-07-28,2021-07-28 08:41:18 UTC,3995420,Vijay Ramesh,research,1,0,12.9224069722,77.516586,,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Rajarajeshwari Nagar
88919891,2021-07-27,2021-07-27 06:36:44 UTC,3313880,Vikas D Prasad,research,3,0,12.932643,77.5318314,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Rajarajeshwari Nagar
88928320,2021-07-28,2021-07-28 07:17:24 UTC,4687862,Paneendra BA,research,3,0,12.9064268274,77.5347128883,703,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Subrahmanyapura
88933545,2021-07-27,2021-07-27 07:22:00 UTC,4033385,,research,2,0,12.9592555556,77.6513666667,14,,Bangalore,扁頭泥蜂,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Konena Agrahara
88946207,2021-07-28,2021-07-28 02:18:00 UTC,622853,Dhruthi Somesh,research,2,0,12.84906,77.53463,,,Bangalore,Asian Honey Bee,Apis cerana,Asian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,,,,,Hemmigepura
89156003,2021-07-30,2021-07-30 04:46:43 UTC,2163071,Harsha Jayaramaiah,research,1,0,13.0797777492,77.5886675343,20,,Bangalore,Emerald Cockroach Wasp,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Yelahanka Satellite Town
89179140,2021-07-30,2021-07-30 12:19:00 UTC,4710694,zarrin aruba,research,3,0,13.0725596234,77.6376389712,14,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Jakkuru
89620332,2021-08-02,2021-08-02 11:03:43 UTC,3248328,,research,2,0,13.064976,77.64797,,,Bangalore,Iridescent Nomia,Nomia iridescens,Iridescent Nomia,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia iridescens,,,,,,Horamavu
89856852,2021-08-03,2021-08-03 05:36:30 UTC,2468551,Chandu Bandi,research,3,0,12.9066182222,77.6762279167,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Bellanduru
90362254,2021-08-08,2021-08-08 06:21:46 UTC,2468551,Chandu Bandi,research,2,0,12.9068215833,77.6767274444,,,Bangalore,White Combed-Sweat bee,Lasioglossum albescens,White Combed-Sweat Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Halictina,Lasioglossum,,Lasioglossum albescens,,,,,,Bellanduru
90640281,2021-08-04,2021-08-04 09:28:11 UTC,3848227,abhilash herakal,research,2,0,13.064803381,77.6758282632,213,,Bangalore,Iridescent Nomia,Nomia iridescens,Iridescent Nomia,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Nomiinae,,,,Nomia,,Nomia iridescens,,,,,,Byrathi
90657584,2021-08-08,2021-08-08 03:18:20 UTC,202610,Bijoy Venugopal,research,3,0,12.9160343916,77.6811073434,26,,Bangalore,Red Dwarf-Honey bee,Apis florea,Red Dwarf Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis florea,,,,,,Varthuru
90865337,2021-08-12,2021-08-12 04:41:08 UTC,258303,Subbu Ramanathan,research,3,0,12.8790200491,77.5310054049,208,,Bangalore,扁頭泥蜂,Ampulex compressa,Emerald Cockroach Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Ampulicidae,Ampulicinae,,Ampulicini,,Ampulex,,Ampulex compressa,,,,,,Hemmigepura
90958802,2021-08-09,2021-08-09 05:22:25 UTC,2468551,Chandu Bandi,research,2,0,12.9068299722,77.6777254722,,,Bangalore,Sceliphron madraspatanum,Sceliphron madraspatanum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Sphecidae,Sceliphrinae,,Sceliphrini,,Sceliphron,,Sceliphron madraspatanum,,,,,,Bellanduru
90960959,2021-08-13,2021-08-13 03:09:00 UTC,3490353,,research,3,0,13.067374,77.572237,,,Bangalore,Indian Honey Bee,Apis cerana indica,Indian Honey Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis cerana,,Apis cerana indica,,,,Byatarayanapura
91393865,2021-08-16,2021-08-16 11:51:34 UTC,3404415,,research,2,0,13.0403736099,77.595513914,98883,,Bangalore,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Xylocopini,,Xylocopa,,Xylocopa tenuiscapa,,,,,,Vishwanath Nagenahalli
