id,observed_on,time_observed_at,user_id,user_name,quality_grade,num_identification_agreements,num_identification_disagreements,latitude,longitude,positional_accuracy,place_town_name,place_county_name,species_guess,scientific_name,common_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,name_en
106498085,2022-02-10,,5260904,sharath r,research,2,0,12.8823424769,77.5657356169,282,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Konanakunte
106685184,2022-02-08,2022-02-08 05:10:45 UTC,2025878,Ashwin Viswanathan,research,3,0,13.0673239722,77.572265,,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Byatarayanapura
106747590,2022-02-14,2022-02-14 05:14:03 UTC,4687862,Paneendra BA,research,1,0,12.9064268274,77.5347128883,703,,Bangalore,Ropalidia marginata marginata,Ropalidia marginata marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,Ropalidia marginata marginata,,,Subrahmanyapura
106970121,2022-02-18,2022-02-18 11:28:40 UTC,2801703,Vaidya R,research,1,0,12.9397638889,77.5091611111,,,Bangalore,Phimenes flavopictus flavopictus,Phimenes flavopictus flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,Phimenes flavopictus flavopictus,,,Jnana Bharathi ward
106970132,2022-02-18,2022-02-18 11:23:54 UTC,2801703,Vaidya R,research,3,0,12.9397722222,77.5090805556,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Jnana Bharathi ward
107112602,2022-02-19,2022-02-19 15:56:00 UTC,5043,Haneesh K M,research,1,0,12.8934072,77.5945238,214,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Bilekhalli
107112611,2022-02-19,2022-02-19 15:59:00 UTC,5043,Haneesh K M,research,2,0,12.8934072,77.5945238,214,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Bilekhalli
107112690,2022-02-20,2022-02-19 18:32:00 UTC,5043,Haneesh K M,research,1,0,12.8934072,77.5945238,214,,Bangalore,Phimenes flavopictus flavopictus,Phimenes flavopictus flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,Phimenes flavopictus flavopictus,,,Bilekhalli
107224559,2022-02-22,2022-02-22 01:46:08 UTC,2551166,Vivek,research,1,0,12.8618774414,77.5991363525,76,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Kalena Agrahara
107472332,2022-02-26,2022-02-26 07:35:00 UTC,258303,Subbu Ramanathan,needs_id,3,0,12.8802857904,77.5300257036,309,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Hemmigepura
107472347,2022-02-26,2022-02-26 08:38:00 UTC,258303,Subbu Ramanathan,research,1,0,12.8802857904,77.5300257036,309,,Bangalore,熱帶胡蜂,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Hemmigepura
107643165,2022-02-28,2022-02-28 08:32:43 UTC,3164384,Rohan Chakravarty,research,1,0,12.9592428056,77.5951614167,,,Bangalore,Ropalidia marginata marginata,Ropalidia marginata marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,Ropalidia marginata marginata,,,Shanthi Nagar
107753020,2022-03-02,2022-03-02 02:24:48 UTC,258303,Subbu Ramanathan,research,3,0,12.8800871845,77.5294322893,16,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Hemmigepura
108172447,2022-03-08,2022-03-08 10:43:12 UTC,3569235,,research,2,0,12.8839804741,77.4629363045,95,,Bangalore,Delta pyriforme pyriforme,Delta pyriforme pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,Delta pyriforme pyriforme,,,
108173306,2022-03-08,2022-03-08 11:36:04 UTC,2801703,Vaidya R,research,2,0,12.9397611111,77.5092555556,,,Bangalore,Delta pyriforme pyriforme,Delta pyriforme pyriforme,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta pyriforme,,Delta pyriforme pyriforme,,,Jnana Bharathi ward
108227966,2022-03-09,2022-03-09 04:53:50 UTC,258303,Subbu Ramanathan,research,2,0,12.8785994037,77.5305977091,16,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Hemmigepura
108296520,2022-03-05,2022-03-05 13:07:58 UTC,2801703,Vaidya R,research,1,0,13.1349722222,77.5443833333,,,Bangalore,Delta esuriens esuriens,Delta esuriens esuriens,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta esuriens,,Delta esuriens esuriens,,,
108367306,2022-02-27,2022-02-27 11:53:48 UTC,1349798,,needs_id,2,0,13.1043044727,77.5713193417,2918,,Bangalore,Hornets,Vespa,Hornets,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,,,,,,Chowdeswari Ward
108786780,2022-03-17,2022-03-17 08:09:49 UTC,2801703,Vaidya R,research,1,0,12.966830544,77.4979830533,929,,Bangalore,Paraleptomenes miniatus miniatus,Paraleptomenes miniatus miniatus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Paraleptomenes,,Paraleptomenes miniatus,,Paraleptomenes miniatus miniatus,,,Malathalli
108867060,2022-01-06,2022-01-06 02:16:00 UTC,19761,Radha,research,2,0,12.8881194444,77.5906055556,10,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,RBI layout
108933484,2022-03-19,2022-03-19 03:54:00 UTC,258303,Subbu Ramanathan,research,2,0,12.9306419971,77.4678400286,345,,Bangalore,Ropalidia jacobsoni,Ropalidia jacobsoni,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia jacobsoni,,,,,
108947491,2022-03-19,2022-03-19 10:48:00 UTC,4485968,,research,3,0,12.9149965727,77.5568699358,2,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Padmanabha Nagar
109216705,2022-03-22,2022-03-22 08:28:00 UTC,4485968,,research,4,0,12.9254533,77.546757,10721,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Chikkalsandra
109273978,2022-03-23,2022-03-23 10:40:07 UTC,4300222,,research,2,0,12.8924875259,77.6171875,38,,Bangalore,Ropalidia marginata marginata,Ropalidia marginata marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,Ropalidia marginata marginata,,,Gharebhavipalya
109356803,2022-03-24,2022-03-24 07:41:09 UTC,19761,Radha,needs_id,1,0,12.9691216667,77.6432033333,35,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Jeevanbhima Nagar
109434524,2022-03-25,2022-03-25 05:28:24 UTC,2468551,Chandu Bandi,research,2,0,12.9066181111,77.6767196389,,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Bellanduru
109473355,2022-03-25,2022-03-25 18:10:33 UTC,5450101,Manju Basha,needs_id,3,1,13.0466830866,77.5977414474,5,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Hebbal Kempapura
109529710,2022-03-26,2022-03-26 15:55:20 UTC,5449351,,research,1,0,13.012046,77.5345176,20,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Dr. Puneet Rajkumar
109532755,2022-03-26,2022-03-26 11:27:33 UTC,2468551,Chandu Bandi,research,1,0,12.90680025,77.6765136667,,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Bellanduru
109912135,2022-03-30,2022-03-30 04:37:26 UTC,258303,Subbu Ramanathan,research,3,0,12.8783104751,77.5307190791,19,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Hemmigepura
109912540,2022-03-30,2022-03-30 04:46:52 UTC,258303,Subbu Ramanathan,needs_id,2,0,12.8783725752,77.5306842104,14,,Bangalore,Potter and Mason Wasps,Eumeninae,Potter and Mason Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,,,,,,,,Hemmigepura
109914490,2022-03-30,2022-03-30 08:26:18 UTC,2468551,Chandu Bandi,research,2,0,12.90626525,77.6771468889,,,Bangalore,Paraleptomenes miniatus,Paraleptomenes miniatus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Paraleptomenes,,Paraleptomenes miniatus,,,,,Bellanduru
109993830,2022-03-06,2022-03-06 07:20:00 UTC,2362965,Karthik,needs_id,1,0,13.034753,77.572977,30,,Bangalore,Small Brown Paper Wasps,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Radhakrishna Temple Ward
109995371,2022-03-31,2022-03-31 09:57:09 UTC,2801703,Vaidya R,needs_id,3,0,12.966759971,77.4976373836,930,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Malathalli
110077577,2022-03-07,2022-03-07 09:49:00 UTC,2362965,Karthik,research,0,0,13.034753,77.572977,30,,Bangalore,Tropical Paper Wasp,Polistes stigma tamulus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,Polistes stigma tamulus,,,Radhakrishna Temple Ward
110164153,2022-03-08,2022-03-08 08:11:00 UTC,2362965,Karthik,research,2,0,13.034753,77.572977,30,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Radhakrishna Temple Ward
110164155,2022-03-08,2022-03-08 08:13:00 UTC,2362965,Karthik,research,3,0,13.034753,77.572977,30,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Radhakrishna Temple Ward
110164160,2022-03-08,2022-03-08 09:02:00 UTC,2362965,Karthik,research,3,0,13.034753,77.572977,30,,Bangalore,Paraleptomenes miniatus,Paraleptomenes miniatus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Paraleptomenes,,Paraleptomenes miniatus,,,,,Radhakrishna Temple Ward
110164164,2022-03-08,2022-03-08 09:13:00 UTC,2362965,Karthik,research,2,0,13.034753,77.572977,30,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Radhakrishna Temple Ward
110268388,2022-04-03,2022-04-03 09:51:27 UTC,2600992,harsha L,research,2,0,12.9908105895,77.5274175019,395,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Vrisabhavathi Nagar
110361132,2022-04-03,2022-04-03 04:05:51 UTC,2468551,Chandu Bandi,research,3,0,12.90671825,77.6766967778,,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Bellanduru
110381074,2022-03-09,2022-03-09 10:41:00 UTC,2362965,Karthik,research,3,0,13.034753,77.572977,30,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Radhakrishna Temple Ward
110386921,2022-03-11,2022-03-11 04:58:00 UTC,2362965,Karthik,research,4,0,13.034753,77.572977,30,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Radhakrishna Temple Ward
110387572,2022-04-03,2022-04-03 02:33:00 UTC,258303,Subbu Ramanathan,research,2,0,12.9302550976,77.4672714001,288,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,
110387578,2022-04-03,2022-04-03 02:43:00 UTC,258303,Subbu Ramanathan,research,1,0,12.9302550976,77.4672714001,288,,Bangalore,Greater Banded Hornet,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,
110387590,2022-04-03,2022-04-03 03:19:00 UTC,258303,Subbu Ramanathan,needs_id,3,0,12.9302550976,77.4672714001,288,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,
110559307,2022-04-06,2022-04-06 04:51:35 UTC,258303,Subbu Ramanathan,research,4,0,12.8778687997,77.5306664,,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Hemmigepura
110562900,2022-03-15,2022-03-15 05:45:00 UTC,2362965,Karthik,research,2,0,13.034774,77.572999,30,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Radhakrishna Temple Ward
110652091,2022-03-15,2022-03-15 10:36:00 UTC,2362965,Karthik,research,1,0,13.034774,77.572999,30,,Bangalore,Tropical Paper Wasp,Polistes stigma,Tropical Paper Wasp,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,Polistes stigma,,,,,Radhakrishna Temple Ward
110652092,2022-03-15,2022-03-15 10:53:00 UTC,2362965,Karthik,needs_id,2,0,13.034774,77.572999,30,,Bangalore,Hornets,Vespa,Hornets,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,,,,,,Radhakrishna Temple Ward
110652101,2022-03-16,2022-03-16 09:16:00 UTC,2362965,Karthik,research,2,0,13.034774,77.572999,30,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Radhakrishna Temple Ward
110652102,2022-03-16,2022-03-16 09:22:00 UTC,2362965,Karthik,research,2,0,13.034774,77.572999,30,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Radhakrishna Temple Ward
110740251,2022-03-18,2022-03-18 04:58:00 UTC,2362965,Karthik,research,2,0,13.034774,77.572999,30,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Radhakrishna Temple Ward
110740253,2022-03-18,2022-03-18 06:26:00 UTC,2362965,Karthik,research,2,0,13.034774,77.572999,30,,Bangalore,Delta conoideum,Delta conoideum,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Delta,,Delta conoideum,,,,,Radhakrishna Temple Ward
110821152,2022-04-09,2022-04-09 05:46:31 UTC,622853,Dhruthi Somesh,research,2,0,12.9124527778,77.6500555556,,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Ibluru
110830352,2022-04-09,2022-04-09 06:51:59 UTC,4771256,,needs_id,3,1,12.9277558754,77.6264055446,879,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Koramangala
110933310,2022-04-09,2022-04-09 07:53:19 UTC,700759,Vena Kapoor,research,2,0,13.0631563443,77.6206766814,750,,Bangalore,Phimenes flavopictus flavopictus,Phimenes flavopictus flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,Phimenes flavopictus flavopictus,,,Thanisandra
110933319,2022-04-10,2022-04-10 11:09:44 UTC,4771256,,research,2,0,12.9277558754,77.6264055446,879,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Koramangala
110935648,2022-03-18,2022-03-18 11:26:00 UTC,2362965,Karthik,needs_id,1,0,13.0348951439,77.5729988054,1376,,Bangalore,Hornets,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Radhakrishna Temple Ward
110944208,2022-03-19,2022-03-19 10:45:00 UTC,2362965,Karthik,needs_id,1,0,13.0347279061,77.5729773486,1376,,Bangalore,Hornets,Vespa tropica,Greater Banded Hornet,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespa,,Vespa tropica,,,,,Radhakrishna Temple Ward
110949592,2022-03-20,2022-03-20 05:53:00 UTC,2362965,Karthik,needs_id,1,0,13.0349578494,77.5730417091,1376,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Radhakrishna Temple Ward
110949594,2022-03-20,2022-03-20 06:06:00 UTC,2362965,Karthik,research,2,0,13.0349578494,77.5730417091,1376,,Bangalore,Ropalidia cyathiformis,Ropalidia cyathiformis,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia cyathiformis,,,,,Radhakrishna Temple Ward
110949595,2022-03-20,2022-03-20 06:08:00 UTC,2362965,Karthik,research,3,0,13.0349578494,77.5730417091,1376,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Radhakrishna Temple Ward
111186524,2022-03-21,2022-03-21 05:08:00 UTC,2362965,Karthik,research,3,0,13.034774,77.572999,30,,Bangalore,Phimenes flavopictus,Phimenes flavopictus,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Eumeninae,,,,Phimenes,,Phimenes flavopictus,,,,,Radhakrishna Temple Ward
111186532,2022-03-21,2022-03-21 05:27:00 UTC,2362965,Karthik,research,2,0,13.034774,77.572999,30,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Radhakrishna Temple Ward
111186541,2022-03-21,2022-03-21 05:46:00 UTC,2362965,Karthik,needs_id,2,0,13.034774,77.572999,30,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Radhakrishna Temple Ward
111383332,2022-03-25,2022-03-25 01:27:29 UTC,908197,Urmila Sampath,needs_id,2,0,12.9653860814,77.5253305212,201,,Bangalore,Small Brown Paper Wasps,Ropalidia,Small Brown Paper Wasps,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,,,,,,Nagarabhavi
111387365,2022-04-14,2022-04-14 05:49:07 UTC,622853,Dhruthi Somesh,research,3,0,12.9124333333,77.6500444444,,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Ibluru
111506581,2022-04-15,2022-04-15 08:07:00 UTC,258303,Subbu Ramanathan,research,3,0,12.878924,77.5300912,208,,Bangalore,Ropalidia marginata,Ropalidia marginata,,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Ropalidiini,,Ropalidia,,Ropalidia marginata,,,,,Hemmigepura
